BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
5.297135953954921,1.0,7.3583467047064115,6.846432913799405,6.443701911762898,-4.605170185988091,1.0,0.666667,0.833333,0.0,-4.605170185988091,3.7379076851812902,8.922659632856845,7.300244909839058,5.234068680737482,0.916667,12,5
7.407318036318879,1.0,4.84788104279483,4.84788104279483,-4.605170185988091,-4.605170185988091,0.083333,0.083333,0.0,0.0,-4.605170185988091,0.6981347220709843,8.160521104616281,6.026511193162774,6.187008170433104,0.0,12,4
7.217121525891885,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.304116983749724,0.0,0.0,0.0,0.090909,0.009950330853168,-4.605170185988091,7.313227053734746,5.744676169005962,5.878598040180096,0.0,11,2
7.70583115322822,0.545455,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.771565172038576,0.0,0.0,0.0,0.333333,2.485739636091892,-4.605170185988091,8.853666856607859,5.985972614012892,6.169453891740705,0.0,12,2
4.616591434511256,1.0,7.252642014204368,6.3026739192904255,6.763665484952729,-4.605170185988091,1.0,1.0,0.833333,0.0,-4.605170185988091,3.7379076851812902,8.160521104616281,7.213336003348192,5.175640416453713,0.75,12,5
2.9663742121626537,1.0,5.437774914773909,-4.605170185988091,5.437774914773909,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,2.485739636091892,7.600907459529583,5.537945914569699,4.958550332036567,0.5,12,0
5.242432547224531,1.0,6.063529362008149,-4.605170185988091,6.063529362008149,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,2.944965156500338,9.210341371975682,6.5844967826942,5.314930948554141,0.0,12,0
4.217602067071226,0.363636,5.689176322266839,5.241799923712865,4.669552444917359,-4.605170185988091,0.666667,0.083333,0.666667,0.0,-4.605170185988091,2.1983350716202463,8.006370900978025,5.926372101916138,4.2254508479004,0.0,12,5
7.199176116533233,0.909091,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.581608935730729,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.600907459529583,7.746724286281712,5.986557082678188,0.111111,12,2
8.536968405787666,1.0,6.691413542786855,6.545220341628289,4.696472344394877,6.37579452693472,0.833333,0.416667,0.666667,0.25,1.3887912413184778,3.0914968955383704,8.517195191414238,7.561281522109748,8.236788563345364,0.0,12,7
4.222924435030546,0.909091,6.287282185911615,-4.605170185988091,6.287282185911615,-4.605170185988091,0.916667,0.0,0.916667,0.0,-4.605170185988091,3.0914968955383704,8.006370900978025,6.35851660581467,5.208830571874953,0.454545,12,0
8.301215407555507,1.0,5.889099540429954,4.648133885420207,5.547908087877095,-4.605170185988091,1.0,0.166667,1.0,0.0,-4.605170185988091,2.8909271591878647,8.366372627260345,7.154569658994529,7.338234899085013,0.0,12,5
2.276271610002689,0.636364,4.5976419195673,-4.605170185988091,4.5976419195673,-4.605170185988091,0.583333,0.0,0.583333,0.0,-4.605170185988091,2.080690761080268,6.907765278932137,5.274832861651599,4.6465291595093134,0.142857,12,0
5.415768547146621,0.545455,7.75362783839603,-4.605170185988091,7.75362783839603,-4.605170185988091,0.5,0.0,0.416667,0.0,-4.605170185988091,1.7934247485471162,8.922659632856845,8.241551719654288,5.268810813391485,1.0,12,0
7.229056602041402,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,6.118804108913921,0.0,0.0,0.0,0.416667,1.6114359150967734,-4.605170185988091,7.313227053734746,6.662770764601156,6.0507568653314125,0.0,12,2
7.609841559967132,1.0,7.036640896686765,7.036640896686765,-4.605170185988091,4.98325477899703,0.333333,0.333333,0.0,0.166667,0.6981347220709843,2.639771360348916,7.824050010848293,7.789975330258431,6.504012249245495,0.0,12,3
6.014214327279628,0.545455,7.101049745927022,7.101049745927022,-4.605170185988091,7.468187570630517,0.25,0.25,0.0,0.416667,2.080690761080268,2.1983350716202463,8.69951641487547,8.699149802959107,5.184178646051096,0.0,12,3
8.048963054203409,1.0,6.059520312981926,6.059520312981926,-4.605170185988091,6.5343300010711785,0.333333,0.333333,0.0,0.25,1.1019400787607845,1.9473377010464987,8.366372627260345,6.59979096271656,6.5350349028416765,0.0,12,3
7.041778186293523,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,3.855485182511221,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.090085169074703,5.645715946252068,5.868217477645509,0.0,12,2
8.34659020462469,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.970859458772424,0.0,0.0,0.0,0.416667,2.773213527008624,-4.605170185988091,8.922659632856845,8.555912041926758,7.353542225193186,0.083333,12,2
4.006659449232425,0.636364,6.153009252203234,-4.605170185988091,6.153009252203234,-4.605170185988091,0.333333,0.0,0.333333,0.0,-4.605170185988091,1.3887912413184778,9.210341371975682,6.949107348987556,5.182443517858832,0.666667,12,0
7.339196228023414,1.0,6.445386430484341,6.049497578358592,5.327390614033743,-4.605170185988091,0.333333,0.083333,0.166667,0.0,-4.605170185988091,1.7934247485471162,7.600907459529583,6.326769277458904,6.147462557426217,0.0,12,5
7.859223980430604,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.835863663317383,0.0,0.0,0.0,0.166667,1.3887912413184778,-4.605170185988091,8.517195191414238,7.407286716663871,6.53339631759336,0.0,12,2
6.682209126231208,1.0,6.492285288532899,6.273254293854925,4.866302923206336,5.245919625641797,0.333333,0.333333,0.25,0.083333,0.6981347220709843,2.773213527008624,7.625599950169337,7.121638237463212,5.79380354934739,0.0,12,7
8.835987666802122,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.243061720135593,0.0,0.0,0.0,0.25,1.1019400787607845,-4.605170185988091,9.104980967428853,7.223200034580018,7.471453125112593,0.0,12,2
5.457685936620552,1.0,7.805258628025001,6.013666255091668,7.622908539804697,-4.605170185988091,1.0,0.333333,1.0,0.0,-4.605170185988091,3.9891692146048,8.779558994344084,7.962046323864496,5.296062466169971,0.75,12,5
8.394054216690767,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.071825572807793,0.0,0.0,0.0,1.0,3.466048353981772,-4.605170185988091,8.433813756387867,7.948438562392746,7.841837416609489,0.0,12,2
8.658333152930222,1.0,8.620554510010678,8.061237624456549,7.772862184161146,7.90931841854821,1.0,0.75,1.0,0.416667,2.080690761080268,4.077706921069077,8.853666856607859,7.770711880853383,7.787927605844979,0.0,12,7
7.758604889003891,1.0,7.675007574548865,7.138938425966053,6.795437282756812,-4.605170185988091,0.916667,0.083333,0.916667,0.0,-4.605170185988091,2.565718292524414,8.922659632856845,6.652229151075599,6.534001896630077,0.0,12,5
6.930198991031741,1.0,6.015986413414719,-4.605170185988091,6.015986413414719,5.1772602230955584,1.0,0.0,1.0,0.25,1.7934247485471162,2.485739636091892,6.907765278932137,6.652374575885824,6.8465896807393385,0.0,12,6
7.311805981289847,1.0,6.692889869112153,6.52458967836874,4.827993686091376,-4.605170185988091,0.833333,0.75,0.416667,0.0,-4.605170185988091,3.25848107946056,7.438389412379948,6.716966258991125,6.753937667681399,0.0,12,5
4.747972397709358,1.0,4.001498011855749,-4.605170185988091,4.001498011855749,6.589722317577609,0.166667,0.0,0.166667,0.166667,0.6981347220709843,0.6981347220709843,7.090085169074703,6.018294006721021,4.745328397664285,0.0,12,6
7.069669895869823,1.0,6.7431989813409965,4.74501908110449,6.59751398331238,6.9397114653945735,0.916667,0.083333,0.833333,0.083333,0.6981347220709843,2.485739636091892,7.090085169074703,7.658011152895988,6.731194073064826,0.083333,12,7
6.238458729328376,0.818182,6.825688023293603,6.499395986760637,5.547050688861243,-4.605170185988091,0.416667,0.166667,0.25,0.0,-4.605170185988091,1.9473377010464987,8.612505189400727,7.5237855985266675,6.667717520813687,0.0,12,5
3.705123526866576,1.0,6.456518446627804,6.456518446627804,-4.605170185988091,-4.605170185988091,0.666667,0.666667,0.0,0.0,-4.605170185988091,2.080690761080268,8.922659632856845,6.50759893243012,5.209424380441742,0.416667,12,4
9.41929212319848,1.0,6.8970279463412485,6.8970279463412485,-4.605170185988091,-4.605170185988091,0.090909,0.090909,0.0,0.0,-4.605170185988091,0.6981347220709843,9.798127592433705,9.163485370201602,7.839956641207394,0.0,11,4
6.874392560385696,1.0,5.3395072933729,-4.605170185988091,5.3395072933729,-4.605170185988091,0.333333,0.0,0.333333,0.0,-4.605170185988091,1.3887912413184778,6.907765278932137,6.067064509618919,6.741387447248101,0.0,12,0
4.579473393377687,0.818182,5.813354111085492,5.813354111085492,-4.605170185988091,2.973578787152625,0.083333,0.083333,0.0,0.083333,0.009950330853168,0.009950330853168,7.824050010848293,5.456525257608709,4.764799050267679,0.25,12,3
5.848726837526154,1.0,6.868109675575775,6.868109675575775,-4.605170185988091,-4.605170185988091,0.333333,0.333333,0.0,0.0,-4.605170185988091,1.3887912413184778,8.853666856607859,6.0140168709134905,5.923974495820863,0.0,12,4
3.473154814491508,0.636364,4.296741040391521,4.296741040391521,-4.605170185988091,-4.605170185988091,0.166667,0.166667,0.0,0.0,-4.605170185988091,0.6981347220709843,8.294052140098902,3.225754710987237,5.0957868432333004,0.0,12,4
3.6801417412423127,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,3.81077781021111,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,8.517195191414238,-4.605170185988091,-4.605170185988091,0.0,12,-1
7.550899953833534,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.728853407219619,0.0,0.0,0.0,0.083333,1.1019400787607845,-4.605170185988091,7.824050010848293,7.919859091094084,6.477121591754502,0.083333,12,2
6.398241324601618,1.0,6.633831459554627,5.596716802341013,6.1961589547536615,-4.605170185988091,1.0,0.166667,1.0,0.0,-4.605170185988091,3.555633734966574,8.411834897978164,6.7210912062993815,5.226085815122983,0.0,12,5
7.960202964975669,0.9,4.905348849769155,4.248638088989106,4.174541104216377,8.376857023074901,0.5,0.2,0.4,0.5,2.303584593327129,1.9473377010464987,8.853666856607859,7.394194596781093,6.487484127883767,0.0,10,7
8.516186135105208,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.839808403463431,0.0,0.0,0.0,0.416667,1.9473377010464987,-4.605170185988091,8.764054831846543,7.01031050268536,7.125093659249361,0.0,12,2
8.592728398014732,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.2992711840831,0.0,0.0,0.0,0.25,1.6114359150967734,-4.605170185988091,8.987198070661192,9.016430956005896,7.062550973885296,0.090909,12,2
7.518398752091249,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.86038810900087,0.0,0.0,0.0,0.625,2.303584593327129,-4.605170185988091,7.824050010848293,5.920286666118312,6.0575976844503145,0.0,8,2
7.940632035981337,1.0,4.182202802743785,4.182202802743785,-4.605170185988091,-4.605170185988091,0.083333,0.083333,0.0,0.0,-4.605170185988091,0.009950330853168,8.006370900978025,6.280511251775535,7.549627865505995,0.0,12,4
7.174521025775878,1.0,6.234195016180232,-4.605170185988091,6.234195016180232,4.532909810591216,1.0,0.0,1.0,0.083333,0.009950330853168,3.178470410233162,7.090085169074703,6.816999219412234,7.565121170024306,0.0,12,6
5.553575100879155,1.0,6.071222598886258,-4.605170185988091,6.071222598886258,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,3.178470410233162,8.69951641487547,5.437359497747366,5.08958568848972,0.0,12,0
5.092106740636165,1.0,5.405870476712758,4.55081959123801,4.852108385868018,-4.605170185988091,0.5,0.166667,0.333333,0.0,-4.605170185988091,2.080690761080268,8.35467661485687,5.907348587077419,5.116023621367336,0.0,12,5
8.29595283862023,1.0,4.418961082466944,4.418961082466944,-4.605170185988091,9.105323653324504,0.083333,0.083333,0.0,0.25,2.485739636091892,0.009950330853168,9.210341371975682,7.176316057647339,7.107639309559134,0.0,12,3
2.465475838359733,0.181818,4.614625344758847,-4.605170185988091,4.614625344758847,-4.605170185988091,0.166667,0.0,0.166667,0.0,-4.605170185988091,0.6981347220709843,8.69951641487547,6.340486697729194,4.903075339222109,0.666667,12,0
7.232746562388061,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.628194686100917,0.0,0.0,0.0,0.166667,0.009950330853168,-4.605170185988091,7.313227053734746,5.211456396428544,5.358737459214517,0.0,6,2
8.850838356204463,1.0,8.389362092631043,8.294052140098902,5.991489546795487,6.817165465199664,0.333333,0.083333,0.333333,0.083333,0.009950330853168,1.6114359150967734,9.210341371975682,7.3334176254062,7.375400652226757,0.0,12,7
7.994340337276951,1.0,4.771192969812543,-4.605170185988091,4.771192969812543,5.058225869205079,0.083333,0.0,0.083333,0.25,1.3887912413184778,0.6981347220709843,8.006370900978025,5.885816531792756,9.773577903188784,0.0,12,6
4.360509773417882,1.0,6.952508735169309,4.146462516484207,6.89017158802482,-4.605170185988091,1.0,0.083333,1.0,0.0,-4.605170185988091,3.219275744889528,8.853666856607859,6.851194807868212,4.897719330008132,0.4,12,5
7.176214547272811,1.0,7.155076188214606,5.469788604287577,6.950038605236873,-4.605170185988091,0.833333,0.083333,0.833333,0.0,-4.605170185988091,3.332561589272017,7.495547499424379,6.299723544436657,5.820645220308947,0.0,12,5
3.3303424204188103,0.727273,5.327536305217256,-4.605170185988091,5.327536305217256,-4.605170185988091,0.666667,0.0,0.666667,0.0,-4.605170185988091,3.178470410233162,7.090085169074703,5.790811618710218,4.703174107138534,0.181818,12,0
4.347899872295346,0.727273,5.1420728294642,-4.605170185988091,5.1420728294642,-4.605170185988091,0.5,0.0,0.5,0.0,-4.605170185988091,1.7934247485471162,7.313227053734746,5.797872298007191,5.0024241211641725,0.0,12,0
6.693449915566842,1.0,7.14877018211531,5.876754908724047,6.8199071884089415,-4.605170185988091,1.0,0.5,1.0,0.0,-4.605170185988091,4.189806245700679,8.69951641487547,7.729470994473106,5.426545563304175,0.25,12,5
8.598512582797587,1.0,7.422110665798373,4.681204872264089,7.355430218119797,7.925897382704653,1.0,0.083333,1.0,0.166667,2.1983350716202463,3.689129422869144,9.047822618948304,7.788039891371937,8.458757648205406,0.0,12,7
7.162811527137434,1.0,7.325326807752011,6.932291781827041,6.20140127093491,3.665219041122221,1.0,0.333333,0.916667,0.083333,0.009950330853168,3.0914968955383704,7.438389412379948,5.684388946667487,5.949553850791936,0.0,12,7
3.5518859897146906,1.0,5.875857267776231,-4.605170185988091,5.875857267776231,-4.605170185988091,1.0,0.0,0.875,0.0,-4.605170185988091,2.080690761080268,6.907765278932137,5.6589636911050425,4.861090951013539,0.571429,8,0
6.698976655032998,1.0,6.324520239698006,6.198580337344994,4.190412030968335,-4.605170185988091,0.583333,0.416667,0.166667,0.0,-4.605170185988091,2.485739636091892,9.047822618948304,6.543342624596466,5.306731081768313,0.0,12,5
7.011321711935603,1.0,4.72747631037206,4.72747631037206,-4.605170185988091,5.2460294144946245,0.1,0.1,0.0,0.1,0.009950330853168,0.6981347220709843,7.824050010848293,5.302069593132871,5.457720695599321,0.0,10,3
6.876310682036951,1.0,3.9290767599939738,3.9290767599939738,-4.605170185988091,-4.605170185988091,0.166667,0.166667,0.0,0.0,-4.605170185988091,0.6981347220709843,7.090085169074703,5.545455780740431,5.7334589722367495,0.0,12,4
4.384248614247862,0.545455,6.959901709345678,6.959901709345678,-4.605170185988091,-4.605170185988091,0.416667,0.416667,0.0,0.0,-4.605170185988091,2.485739636091892,8.006370900978025,6.877802046563237,4.205797322414663,0.125,12,4
6.410047507078015,1.0,5.327147748215913,5.327147748215913,-4.605170185988091,6.981472357675536,0.25,0.25,0.0,0.25,1.1019400787607845,1.1019400787607845,8.69951641487547,5.555441266566694,5.312919583354654,0.0,12,3
-4.605170185988091,0.0,5.297016520814989,3.0914968955383704,5.180321808310329,-4.605170185988091,0.454545,0.090909,0.454545,0.0,-4.605170185988091,1.7934247485471162,9.104980967428853,8.622898397781396,6.753334699735307,0.0,11,-1
7.472337654690947,1.0,8.282826900079547,8.161195161176867,6.115892125483034,-4.605170185988091,0.916667,0.916667,0.166667,0.0,-4.605170185988091,3.367640598133313,8.922659632856845,8.178011569763985,5.979947638888013,0.0,12,5
5.130329911885128,1.0,7.350304203320164,5.343959724426738,7.205887557328737,-4.605170185988091,0.916667,0.083333,0.833333,0.0,-4.605170185988091,3.135928904047274,6.907765278932137,7.118572873645399,5.132790446992575,0.25,12,5
5.593175918857221,0.181818,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.635119937101395,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,9.104980967428853,10.437260412657952,6.635910469733719,1.0,12,-1
7.266604087963159,1.0,6.928312523443935,-4.605170185988091,6.928312523443935,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,3.2962071678045244,8.517195191414238,6.262674983945817,6.014282269042452,0.0,12,0
5.485241913310623,1.0,6.672804799403893,4.157475843662191,6.58852749836457,-4.605170185988091,1.0,0.083333,1.0,0.0,-4.605170185988091,3.7379076851812902,7.313227053734746,6.171613520550942,5.125032901949561,0.166667,12,5
7.3029782766202676,1.0,7.891072683974809,7.728428983979219,5.99468435794918,8.31972569968155,0.916667,0.666667,1.0,0.5,3.367640598133313,3.25848107946056,8.517195191414238,8.727420433998297,6.472289342338199,0.0,12,7
4.003929034042543,0.636364,6.136278921815396,-4.605170185988091,6.136278921815396,-4.605170185988091,0.583333,0.0,0.5,0.0,-4.605170185988091,2.080690761080268,8.517195191414238,6.046708762816893,4.407608961107582,0.454545,12,0
7.43105091021173,1.0,5.087904929587556,4.291144138196708,4.48874872297084,-4.605170185988091,0.25,0.083333,0.166667,0.0,-4.605170185988091,1.3887912413184778,7.495547499424379,5.802194248631545,6.824247951271247,0.0,12,5
7.075010347446706,1.0,4.867611370574077,4.248638088989106,4.094511215001422,-4.605170185988091,0.416667,0.166667,0.166667,0.0,-4.605170185988091,1.6114359150967734,7.090085169074703,5.632822523307033,5.683300524272333,0.0,12,5
7.742444195839639,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.163764118505366,0.0,0.0,0.0,0.166667,1.1019400787607845,-4.605170185988091,8.006370900978025,8.007921364881867,6.374639115129922,0.083333,12,2
8.991049761792189,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.497867618691428,0.0,0.0,0.0,0.833333,3.912222985430813,-4.605170185988091,9.047822618948304,8.606555738887065,7.666243850480923,0.0,12,2
0.1495598724639616,0.181818,4.099497927462895,4.099497927462895,-4.605170185988091,-4.605170185988091,0.083333,0.083333,0.0,0.0,-4.605170185988091,0.009950330853168,7.090085169074703,6.54762178543541,6.54762178543541,0.0,12,4
5.24022078217547,0.454545,6.802905743862628,6.802905743862628,-4.605170185988091,-4.605170185988091,0.083333,0.083333,0.0,0.0,-4.605170185988091,0.009950330853168,7.090085169074703,6.910545156651775,4.310973888637017,0.0,12,4
7.6670759688265475,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.659484253617804,0.0,0.0,0.0,0.333333,1.6114359150967734,-4.605170185988091,8.69951641487547,7.060306563601357,6.267678132772076,0.0,12,2
7.466152091125499,1.0,8.022375422195976,7.824369958379627,6.305563354752303,4.782033632695979,0.75,0.666667,0.333333,0.083333,0.009950330853168,3.401530659452276,8.006370900978025,7.237345726748805,6.000191035311746,0.0,12,7
7.87752775386235,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.093469961774197,0.0,0.0,0.0,0.583333,2.639771360348916,-4.605170185988091,8.006370900978025,6.263424477486105,6.902137507813101,0.0,12,2
6.213502409373287,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,6.208488809706817,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.090085169074703,6.863247889227776,5.376273588253598,0.0,12,2
3.06045015360579,1.0,5.735765520509252,-4.605170185988091,5.735765520509252,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,2.944965156500338,9.047822618948304,6.097668143523331,4.9616444627945215,0.454545,12,0
7.335832176757277,1.0,8.780899631685754,8.114596964131284,8.060170543484457,-4.605170185988091,1.0,0.25,1.0,0.0,-4.605170185988091,3.784416880823,8.69951641487547,8.507952883361215,5.937621868959345,0.0,12,5
4.126568708951502,1.0,6.168417552315776,-4.605170185988091,6.168417552315776,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,3.583796677660784,8.69951641487547,6.370007475445358,5.106108466677142,0.583333,12,0
7.165751557674292,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.617038340008541,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.313227053734746,6.205642109805206,5.974413513453452,0.0,12,2
6.488964183502901,1.0,6.417157028896115,-4.605170185988091,6.417157028896115,7.260026829398168,1.0,0.0,1.0,0.083333,0.009950330853168,2.996232148595642,7.313227053734746,7.706689677999319,5.136839089501268,0.142857,12,6
7.904326979374228,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.411838002808547,0.0,0.0,0.0,0.166667,1.3887912413184778,-4.605170185988091,8.006370900978025,6.472930575089505,6.375971523181429,0.0,12,2
6.536364149783224,0.818182,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.736219254262317,0.0,0.0,0.0,0.416667,2.080690761080268,-4.605170185988091,7.495547499424379,7.814778905571372,5.31291952915194,0.0,12,2
8.752991817374966,0.714286,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.610656972402174,0.0,0.0,0.0,0.571429,1.7934247485471162,-4.605170185988091,9.5887774926277,9.803171153350585,7.322104194954517,0.25,7,2
8.399853826073624,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,5.501573050773259,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,8.517195191414238,7.084676826099253,7.621796444522133,0.0,12,2
7.067893359356584,0.818182,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.260171420482,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.495547499424379,5.474756618962521,5.555513665440585,0.0,12,2
3.086097885469352,1.0,5.124499550245303,-4.605170185988091,5.124499550245303,-4.605170185988091,0.666667,0.0,0.666667,0.0,-4.605170185988091,2.080690761080268,7.313227053734746,5.286960005191545,5.050254434277202,0.545455,12,0
7.325576267172996,0.727273,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.553918453712699,0.0,0.0,0.0,0.25,2.485739636091892,-4.605170185988091,8.612505189400727,8.816551362696925,7.054659441826285,0.125,12,2
6.967390399639026,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.925567184103302,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.090085169074703,6.100937014343419,5.476345980166665,0.0,12,2
7.365014778174595,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.827924181435266,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.495547499424379,6.140564710952065,6.179345880080028,0.0,12,2
1.8179623229438024,0.181818,5.1300170511163365,-4.605170185988091,5.1300170511163365,-4.605170185988091,0.25,0.0,0.25,0.0,-4.605170185988091,1.1019400787607845,9.210341371975682,6.595592712174654,4.85620773705315,0.666667,12,0
7.95463397564417,1.0,4.561009290202322,4.561009290202322,-4.605170185988091,5.607893117494379,0.083333,0.083333,0.0,0.083333,0.009950330853168,0.009950330853168,8.612505189400727,6.520839471908346,6.794149559304656,0.0,12,3
3.472760702267924,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,6.630858992913805,0.0,0.0,0.0,0.083333,1.1019400787607845,-4.605170185988091,8.922659632856845,6.7318084360559896,5.378014859257128,0.083333,12,2
8.66972849619891,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,8.078952583122513,0.0,0.0,0.0,0.666667,3.178470410233162,-4.605170185988091,9.159048130219658,7.101739509139607,7.323193102511415,0.0,12,2
6.886099764810799,1.0,7.24533404602983,-4.605170185988091,7.24533404602983,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,2.639771360348916,8.411834897978164,7.478278028031426,5.711402911895799,0.0,12,0
7.370518857825528,1.0,6.716558453248815,6.716558453248815,-4.605170185988091,6.817783611927061,0.333333,0.333333,0.0,0.166667,1.3887912413184778,1.3887912413184778,8.294052140098902,5.555155598274877,5.732766593999804,0.0,6,3
7.3336068556826834,1.0,6.87179644012787,6.87179644012787,-4.605170185988091,-4.605170185988091,0.3,0.3,0.0,0.0,-4.605170185988091,2.303584593327129,8.006370900978025,5.664267115699108,6.406767626621915,0.0,10,4
5.194293607033472,0.818182,7.4109035068201745,6.904861094868801,6.487410008344521,-4.605170185988091,0.75,0.666667,0.583333,0.0,-4.605170185988091,3.555633734966574,9.35010318391618,7.487617468560468,5.071905668154139,0.555556,12,5
5.545929614653639,0.181818,4.713127327493184,4.713127327493184,-4.605170185988091,-4.605170185988091,0.166667,0.166667,0.0,0.0,-4.605170185988091,1.3887912413184778,9.210341371975682,9.731654906485646,6.622328497448852,0.333333,12,4
7.492478489072303,1.0,5.286801310586789,5.286801310586789,-4.605170185988091,5.605472074354645,0.25,0.25,0.0,0.083333,0.009950330853168,1.1019400787607845,7.575589779749771,6.375492453230347,6.445922346494626,0.0,12,3
7.006693638973461,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.635722317062523,0.0,0.0,0.0,0.666667,2.565718292524414,-4.605170185988091,8.779558994344084,5.808323725808491,5.64747461076078,0.0,12,2
7.486407306496034,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,4.600423819791948,0.0,0.0,0.0,0.083333,0.009950330853168,-4.605170185988091,7.600907459529583,6.11760702947021,6.233272994433791,0.0,12,2
8.177724830373476,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.290384271176386,0.0,0.0,0.0,0.083333,1.1019400787607845,-4.605170185988091,8.294052140098902,6.786859961823184,6.961748844803075,0.0,12,2
8.466184202925724,1.0,5.736152854686652,-4.605170185988091,5.736152854686652,-4.605170185988091,0.5,0.0,0.5,0.0,-4.605170185988091,1.6114359150967734,9.059518645031622,8.679896436766802,7.305512154182642,0.0,12,0
3.516719908737535,1.0,6.372654039004032,-4.605170185988091,6.372654039004032,-4.605170185988091,1.0,0.0,1.0,0.0,-4.605170185988091,2.485739636091892,6.907765278932137,6.360950329220256,5.257101690378662,0.916667,12,0
4.82631040396942,1.0,6.912056017533829,-4.605170185988091,6.912056017533829,-4.605170185988091,0.916667,0.0,0.833333,0.0,-4.605170185988091,2.3988039507345884,8.294052140098902,6.8783176443595,5.189977522651725,1.0,12,0
7.932543221578537,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,7.344252931965713,0.0,0.0,0.0,0.25,1.6114359150967734,-4.605170185988091,8.987198070661192,6.730843987473264,6.820482107727379,0.0,12,2
8.785398047298024,1.0,7.348864197928454,5.263259974732634,7.216217442033625,7.192406283384903,1.0,0.166667,1.0,0.5,2.303584593327129,4.234251421632511,8.922659632856845,7.101343513560728,7.8536626102625,0.0,12,7
8.380237072992927,1.0,-4.605170185988091,-4.605170185988091,-4.605170185988091,6.485671745601397,0.0,0.0,0.0,0.833333,2.3988039507345884,-4.605170185988091,8.411834897978164,7.204446146854946,7.141943270512329,0.0,12,2
6.92091147545329,0.909091,-4.605170185988091,-4.605170185988091,-4.605170185988091,6.402747705822033,0.0,0.0,0.0,0.272727,1.1019400787607845,-4.605170185988091,7.090085169074703,6.283642784768223,5.330792823834328,0.0,11,2
